movie,title,review,isPos
Joker,Perfection,"The most perfect movie since Braveheart. Everything about the movie was captivating, riveting, and stunning. I don't know Phoenix but I'm proud of him and I feel like every actor out there better watch out. He's going home with every single award.2 out of 3 found this helpful.Was this review helpful?Sign into vote.Permalink",0
Joker,Masterpiece!,"I have NEVER seen a movie that made me feel the way this one did. No joke. It's viseral, it's raw, it's deep, it's incredibly heart wrenching and the acting was exquisite. I felt a heaviness in my chest like I've never felt before; and I could legitimately feel the pain and downward spiral into insanity with the character.*Note- this movie is not for everyone. It is NOT a traditional villain/vigilante movie. It's a 2 and a half hour long character study on one of the most infamous DC villains. Don't go into it thinking you've read it from a comic, because you haven't. One of the best versions of a Joker origin ever. Period.2 out of 3 found this helpful.Was this review helpful?Sign into vote.Permalink",0
Joker,GAVE ME GOOSEBUMPS,"THANK YOU JOAQUIN, I WILL NEVER FORGET THIS MASTERPIECE!!!2 out of 3 found this helpful.Was this review helpful?Sign into vote.Permalink",0
Joker,WOW SUCH A MASTERPIECE!!!!!,Coming in as a huge DC fan. This movie hit every right corner!! Joaquin delivered on so many levels and I hope he stays the joker for a long time!! Joaquin did stuff better than Heath ledger. Overall perfect joker movie 100/102 out of 3 found this helpful.Was this review helpful?Sign into vote.Permalink,0
Joker,Joaquin Phoenix becomes my favourite actor,"It is agreat movie , I hope Joaquin Phoenix will win the best actor oscar he deserves it for his amazing performance2 out of 3 found this helpful.Was this review helpful?Sign into vote.Permalink",0
Joker,BEST MOVIE IVE EVER SEEN,"Raw, brutal, real, amazing, love this movie with every fiber of my being.2 out of 3 found this helpful.Was this review helpful?Sign into vote.Permalink",0
Joker,Plucked from the golden age of film,Movies like joker haven't existed since taxi driver. A breath of fresh air during an era where we are suffocated with explosions and cgi.2 out of 3 found this helpful.Was this review helpful?Sign into vote.Permalink,0
Joker,Best actor ever,Joaquin proves once more that he is can outstand any expectation. His acting is epic and the character is monumental. Such a privelege to see him on the screen.2 out of 3 found this helpful.Was this review helpful?Sign into vote.Permalink,0
Joker,Film of the decade,I hope this is appreciated in its time not 20 years later as a cult classic2 out of 3 found this helpful.Was this review helpful?Sign into vote.Permalink,0
Joker,They pushed the envelope till there wasn't one,"Joker is bold, unapologetic, raw, bleak, violent, riveting, psychotic. It's everything it promises to be and much more. This is Joaquin's movie, man delivers a performance that will make the best ones squirm, the command on his body and the screen? 10/10It makes you feel for the character and kinda think his actions are justified, but then you question your own morals. The best ones do..This movie is definitely not for everyone, especially if you want a feel good high-five flick go watch one that begins with a red rectangle box.Joker will be discussed for ages to come, cannot believe they pulled it off in a comic book movie of all genres, that too with the Hangover guy making it!Must watch with a crowd.",0
Joker,JUST .... PERFECT,"Joacquin Phoenix just made his BEST FRIEND, Heath Ledger smile from Heaven in the name of JOKER!Every move he made, every laugh, every dialogue. Just PERFECT. The story-building is very detail, I feel like I can relate to Arthur's feelings. When I saw the movie, I had this mixed-feelings where I can't even express what I feel.This just pure ART. A masterpiece.I can't even!!2 out of 3 found this helpful.Was this review helpful?Sign into vote.Permalink",0
Joker,MASTERPIECE,"I'm so emotional when i saw this movie!!!
Almost related with real life and about the actor, i love his expression !scene by scene that's so detail how he smile, how he talk...Really, this's so amazing !!!2 out of 3 found this helpful.Was this review helpful?Sign into vote.Permalink",0
Joker,Great movie,"This movie shows the life before joker, which shows us how the character develops and becoming the joker. It also connects batman's appearance in the next years. Really good film2 out of 3 found this helpful.Was this review helpful?Sign into vote.Permalink",0
Joker,The Best Movie I've Ever Watched,"This is the one that deserves to beat The Shawshank Redemption and with all due respect, I would give Joaquin's performance the best Joker title, he is really deep and dark and thats exactly what we want to see from an actor in this type of a character, simply an OSCAR Worthy Performance. Plus, this picture is so clean and it feels like you're watching a movie from hollywood's golden age, really thank you Todd Phillips.2 out of 3 found this helpful.Was this review helpful?Sign into vote.Permalink",0
Joker,This joker isn't joking around.,"This movie should be watched without prejudice and other cultural biases as ""critics"" often do.I viewed in on pre-premier and was really happy that it meeted all my expectations. It has a slow flow while packing heavy load of context for each scene. The more I seen the less my DC comic knowledge was involved in story and more real-life it seemed. The last bits that crumbled Jokers hopes in society was shattering for me to. I expected for him to embrace evil from first scenes knowing how cruel Joker is in comics, but Phoenix painfully suffered for more than I could think and he was fighting until last minutes. For me this is the film of the year, it is too deep for it's own good.2 out of 3 found this helpful.Was this review helpful?Sign into vote.Permalink",0
Joker,Phoenix The Best,"Just unbelievable Masterpiece Movie, Acting was Amazing, will get definitely Oscar.2 out of 3 found this helpful.Was this review helpful?Sign into vote.Permalink",0
Joker,Reality on point.,"Brilliant acting, great story and damn on point.....
'Is it just me, or is it getting crazier out there?'2 out of 3 found this helpful.Was this review helpful?Sign into vote.Permalink",0
Joker,Awesome,"The best movie of the year
Every one needs to watch it2 out of 3 found this helpful.Was this review helpful?Sign into vote.Permalink",0
Joker,"Speechless, stunning","I went in with low expectations since the main appeal of the Joker is that he doesn't have a definite background story. As for Joaquín's acting skills, I wasn't that skeptical since he's definitely known for some amazing performances. But I truly wasn't expecting it to be on par with Heath Ledger's performance! You thought The Dark Knight was dark? Go see Joker and you will definitely be stunned. The cinematography was gorgeous, the soundtracks even more amazing... A few scenes will stay with me (or haunt me) forever. Joker is so good that it can be viewed as a must-see ""preview"" of the Dark Knight. I'm not sure the Oscar's will do this movie justice. Winning the Golden Lion Award said enough about this masterpiece.2 out of 3 found this helpful.Was this review helpful?Sign into vote.Permalink",0
Joker,One of the bestttttt movie ive ever watched!!!,"Its insanely insanely great movie! very depressing and dark , and just insanely greattttttt! gonna watch it again soon for d second time!2 out of 3 found this helpful.Was this review helpful?Sign into vote.Permalink",0
Joker,"A must watch, atleast to be Happy","Joaquin Phoenix has done a brilliant job in the movie and you get carried away with this character, his philosophy so much so that you think he is right everytime. That's when you have impressed as an actor. Was truly lucky to catch this one in the theatres.2 out of 3 found this helpful.Was this review helpful?Sign into vote.Permalink",0
Joker,Spectacular!,"Joaquin Phoenix's performance gives chills, no words can describe his talent.Direction is another pleasure! didn't expect this from Todd PhilipsMusic!!! oh god!Can't say and think of anything, you MUST SEE THIS!2 out of 3 found this helpful.Was this review helpful?Sign into vote.Permalink",0
Joker,Best movie EVER,"This movie has everything that your heart desires. Great background score, great camera angle and an amazing storyline. I can't find words to describe the performance by Joaquin Phoenix so I won't even try but that man has set the standards SO high that even he won't be able to cross them. All in all, it's the best I've ever seen and it's a shame that critics are doing what they do and bring down talented people with their horrible writing.2 out of 3 found this helpful.Was this review helpful?Sign into vote.Permalink",0
Joker,Brilliant,I enjoyed the movie a lot more than I imagined. Joaquin is a genius. He deserves the oscar2 out of 3 found this helpful.Was this review helpful?Sign into vote.Permalink,0
Joker,"A character study of a broken man who finally decides to embrace his insanity, that just so happens to be based on a popular comic book character.","'Joker' is not a comic book movie about the origin of a supervillain. Instead, it is a character study of a broken man who finally decides to embrace his insanity, that just so happens to be produced by a recognisable brand. And oh man, how I wish more mainstream films were like this.Joaquin Phoenix delivers a career-defining powerhouse performance as the lead that also arguably redefines the Joker. Whereas the character has previously been portrayed as a criminal mastermind that poses an unstoppable foil to Batman, or in Jared Leto's case, just a joke, Phoenix achieves something I previously thought unfathomable; he makes the character sympathetic.
This Joker, or more precisely, Arthur Fleck, is just an ordinary individual you could easily encounter in the street, who's constantly laughing from the pain of his mere existence. This guy can't catch a break, as he is continuously pushed around and mentally tormented by the world around him, and I could not help but feel pity and remorse for the guy. Even the most subtle nuances Phoenix imposes, such as his changing tone of voice or the way he walks makes his portrayal feel all the more real. When Fleck finally snaps back at the world, I didn't necessarily barrack for him, as his actions are violent and gruesome. However, I was deeply fascinated by how Fleck finally accepts himself as a sociopathic maniac and seeks his own personal justice through the persona of the Joker.
The rest of the supporting cast does a serviceable job, especially Robert De Niro, who hasn't given a performance this lively in years. But Phoenix is the main attraction, and rightfully so. To make the comparison to Heath Ledger's Joker and argue who's better would be pointless. This is a very different portrayal, and I believe the best of both worlds should be embraced.Apart from my ravings about Phoenix, I was very impressed with Todd Phillips' direction, especially considering his previous filmography comprises of sex comedies. Without going too far into spoiler territory, I found the way Phillips chose to tell this story pleasantly surprising. It takes a similar route to something like 'Fight Club' or 'American Psycho', wherein you're unsure whether all the events unfolding on-screen are actually happening in reality or merely the character's imagination. I believe it could be an entirely plausible origin for the Joker in the comics.
Under Phillips' guidance, the majority of the stylistic features are efficiently executed. The muted colour palette and handheld cinematography compliment the film's gritty, realistic tone very well. Hildur Guðnadóttir's score, which is mainly comprised of cellos and other stringed instruments, is hauntingly beautiful. It subtly underscores the Joker's deeper delving into crime and insanity until it crescendos into an anxiety-inducing orchestra when full-on chaos unfolds.My only issue with the film is despite its aims to be a standalone character study, it still dares to shoehorn in tributes and references to the comics. This is only done to a minor extent but it just felt jarring because it did not contribute to the story being told whatsoever.Although I had optimistic hopes for this film, I was still blown away by it. Overall, it was just nice to see a comic book movie that isn't part of a greater cinematic universe that has to set up multiple sequels. Despite all the controversy and criticism swirling around the film's release, I have no doubt over time it will be considered one of the great films of this decade. It is not the perfect comic book movie, but it is rather, the most personal comic book movie I've ever seen.",0
Joker,Best movie and best acting,Juaqine Phoenix's acting was legendary and the story telling was amazing everything in this movie was great that's why I give it 10-102 out of 3 found this helpful.Was this review helpful?Sign into vote.Permalink,0
Joker,Confronting and masterful,"I did not know what to expect from this film but what I walked away with was an appreciation of the master of his craft that is Joaquin Phoenix. His gradual metamorphosis into a man disconnected and disassociated with society and its norms is quite simply brilliant. No other actor could have performed this role so well. He is mesmerising. The story is riveting and confronting. The city of Gotham, covered in rubbish and rats is a powerful metaphor for the decay of society and its civility. It is represented as cruel, cold, and degenerating into chaos. There is no reprieve, no hero to save the day. We are exposed to our real selves otherwise hidden by the mask worn by Arthur Fleck. The script, cinematography and score are sublime but Phoenix is the star of this film and must win an Oscar for this role. There is no performance in recent times that compares to it.2 out of 3 found this helpful.Was this review helpful?Sign into vote.Permalink",0
Joker,"It's not a fun movie, It's a great movie!","It is surely not your typical superhero movie. It is fresh, from perspective and storyline. When i walked out the cinema i saw people saying this movie is not as good as they expected. But for me it is a great movie, sure it's no fun and a bit dark. So i think this movie is not suitable for all people. Joaquin Pheonix sure is the man!2 out of 3 found this helpful.Was this review helpful?Sign into vote.Permalink",0
Joker,Oscar is coming,Oscar is coming baby2 out of 3 found this helpful.Was this review helpful?Sign into vote.Permalink,0
Joker,It's Dark!!! it's gritty!!!! and it's mind blowing!!!..... everything a DC fan wants!!!!,"The movie is all about an iconic comic book character but the story telling has made it an masterpiece. An one of kind movie which doesn't make you feel like an ordinary comic book movie but as a study of a mind slowly spiralling into madness untill he becomes insanity itself.
At the end you just fall in love with Joaquin phoenix's Joker. Todd Phillips has really started something which will be phenomenonal in the future..... trust me it's just a start🃏🤡🤡🃏2 out of 3 found this helpful.Was this review helpful?Sign into vote.Permalink",0
Joker,TRAGIC!!!,"Tragic? Yes. That's the first word that came to my mind after leaving the theater watching this movie. This movie gonna show you how tragic his life from beginning to end. How he tried to be good but it eventually became bad, how he tried to maintain his sane mind despite knowing that he doesn't. You gonna feel his struggle, his pain, everything he's going through in the entire movie. And you can understand why he did that despite knowing what he's doing is wrong. For me, this is Joaquin best performances. Is it deserve an Oscar? Absolutely, dude stole the show. well not stole, I mean, he IS the show. 10/102 out of 3 found this helpful.Was this review helpful?Sign into vote.Permalink",0
Joker,look good,This look good and intrstin2 out of 3 found this helpful.Was this review helpful?Sign into vote.Permalink,0
Joker,It should have been Commodus (Gladiator) 19 years ago - It'll be Arthur Fleck,"19 years ago, Joaqin Phoenix was robbed of his Oscar but this time it'll be almost impossible to top this performance this year in movies.Phoenix dazzles as this sort of distressed, twisted character that has everything in life going against him. Gotham truly is a cruel city and you end the movie questioning whose side you're on.The links to to Wayne family in this picture also grow the folklore around the Joker-Batman dynamic and you get a greater sense as to why their stories are so intertwined. Really classy touch.Going into this, I felt this 2hour + movie would drag but each and every scene meshes well together, the 1st act makes you grow attached to Arthur as he battles against these demons in his life and the middle & final acts pay your patience with a bunch of twists & turns that you didn't see coming.Worth every second, tightly written script and I can't wait for what DC has in store for us moving forward with these stand alone features. 10/10",0
Joker,Very interesting take of The Joker,"Not like the other Jokers. Not even the same genre. Instead of a character out of a comic book, this movie portrays him as a regular man who due to societal abandonment slowly descends into madness.Joaquin Phoenix did a phenomenal job of fleshing this character.1 out of 1 found this helpful.Was this review helpful?Sign into vote.Permalink",0
Joker,An outstanding movie,This movie is one of a kind with a dark mood and attitude and a very good character development.1 out of 1 found this helpful.Was this review helpful?Sign into vote.Permalink,0
Joker,AN ABSOLUTE MASTERPIECE,"I have been a film aficionado since as long as I can remember and there is a very select few films I consider to be a masterpiece. On that list is Kubrick's Full Metal Jacket, Tarantino's Pulp Fiction and De Palma's Carrie. I have now added Todd Phillip's Joker.
Joaquin Pheonix is incredible and deserves every bit of the Oscar. You forget Pheonix is even in this film because you are so lost in his character. The score is magnificent, that was actually my first thought after watching this film, I thought it would be a crime if Joker didn't win the Oscar for best score.
The way the story ties into the world of Gotham and Batman is extra bonus. You must not forget the setting this movie takes place. Your brain wants to say it's New York City, but it's not. It's Gotham.1 out of 1 found this helpful.Was this review helpful?Sign into vote.Permalink",0
Joker,A Masterpiece,"This movie is nothing more than a masterpiece. But the fact that it ONLY has a 8.5 RT score tells us that this is alla BS.
Just bought it on 4K and it's AMAZING.
The movie makes some GREAT comments on our society.1 out of 1 found this helpful.Was this review helpful?Sign into vote.Permalink",0
Joker,The Best Movie I have ever seen :),In starting the story builds up very slow but in the end it was a masterpiece :)1 out of 1 found this helpful.Was this review helpful?Sign into vote.Permalink,0
Joker,Ace's all the expectations!,"This movie checks all the boxes, not only checks, but aces expectations. Great character development, awesome plot. This is amazing beyond expectation, as i had doubts going into the movie about this being a over-rated garbage people promote, but i was left wanting more.1 out of 1 found this helpful.Was this review helpful?Sign into vote.Permalink",0
Joker,Amazing Role Play,"I didn't expect much from this movie, but oh wow! Amazing movie and unbelievable role play! Definitely in my Top 10!1 out of 1 found this helpful.Was this review helpful?Sign into vote.Permalink",0
Joker,Watch this and then rewatch it!,"This Joker movie was amazing compared to all other DC Stories of the joker. It's 100% real. There's not falling into chemicals or any of that nonsense. It's all mental disability and shows him as a regular guy becoming the joker. Why, how, and when. Joaquin Phoenix did an excellent job and I would love to see him in future movies as the ""Joker"".1 out of 1 found this helpful.Was this review helpful?Sign into vote.Permalink",0
Joker,Joaquin Phoenix just nailed it !,"There is a magician standed behind the lens, the name is Todd Phillips. Excellent cinematography. And of course, Joaquin is ABSOLUTELY BRILLIANT !SPEECHLESS PERFORMANCE ! Feels like he is the real Joker/Arthur Fleck himself. Ratings - 5/5 stars.1 out of 1 found this helpful.Was this review helpful?Sign into vote.Permalink",0
Joker,the revolution,"As usual in a case where people leap to extremes, the truth is somewhere in the middle. Joker may make some people who feel marginalized feel more seen and more powerful, and they may act out in response. There are some ugly, self-serving messages in the movie, which is incongruously bent on creating sympathy for Batman's worst enemy and one of DC Comics' most notoriously callous mass murderers and atrocity architects. But love it or hate it, the film does spin up a tempting fantasy of persecution and relief, of embracing nihilism as a means of complete escape from a terrible world1 out of 1 found this helpful.Was this review helpful?Sign into vote.Permalink",0
Joker,A haunting drama about one of the greatest villains ever.,"I now think I could've actually seen it while it was playing in cinemas. It was really a somber, dark and disturbing drama film that only got better with every passing second. Joaquin Phoenix has delivered a really outstanding performance, and now I really believe it, having seen it myself! Also, kudos to Todd Phillips for not only directing it brilliantly but also for keeping it less than 2 hours and focusing on just the important parts.Joker is not a superhero film despite being set in the same universe as Batman. It's a very, very dark film that is just hard to ""enjoy"". It's entertaining and captivating, but not in the way you might think. There are no ""wow"" moments in it, and all I could feel was sad at times for Arthur before he became the Joker.Joker is definitely not for you if you're easily turned off by some graphic gore or afraid of disturbing characters. If Todd intended to show us the human beneath the psychopath, I'd say he won, at least for more than half of the movie's duration. Joker has got a strong performance from Phoenix, intense conversations and also some really gorgeous visuals. This film is like a comic book that turns out to be a pretty good character study.",0
Joker,Great insight...,"This movie is at it's best a great insight on how people can be total jerks to other people and how it can affect the ones they act that way towards. It can send some people off the deep end of the world, to to the fact that you nevermind know who, what, when, how, or why the one being bullied, picked on, or shamed by other people in society. I as a parent recommend this movie and I recommend you show it to your children so they can see what can happen to people that are being bullied, or picked on even though this is just one example of what can happen in real life because you never know what effect your actions or words have on others.1 out of 1 found this helpful.Was this review helpful?Sign into vote.Permalink",0
Joker,ONE HELL OF A FILM,Amazing!!! Toadd Phillips did a great job at making the film Joker the lighting skills in the film are very artistic the camera movements are marvelouse and the acting of Joaquin Phoneix is astonishing he nailed a one of a kind Joker that we havent seen since Heath Ledger. Now im not saying that Joaquin did a better Joker then Heath but he did like Heath creat his own unique character. I recomand to film students to not only watch that film but to also to study it you can learn alot from that film.1 out of 1 found this helpful.Was this review helpful?Sign into vote.Permalink,0
Joker,Thought provoking,"A great movie that keeps popping into your mind days/weeks later. Thought provoking and powerful and top class acting. It's representation of mental illness, trauma and how society shapes a person was hard hitting and powerful. I cant wait to watch this movie again1 out of 1 found this helpful.Was this review helpful?Sign into vote.Permalink",0
Joker,Do you smile to mask it?,"Scorsese's this is not.
Similarities may arise, but this is it's own machination.The pace, development, and growth/maturity/gestation of the main character is brilliant.
While critisising aspects of our society, its focus is on our past and possible future mistakes.
All while weaving this story of a unhinged man falling down a hole and losing all he had/thought he had.
Brilliant in its pacing.
Great for families used to violence....aka adult families.
But take enough for the person who doesnt like gore or over the top slasher gimmicks.Do you smile in adversity?
Do you smile when things go wrong?
Do you smile, just to smile?
Do you smile......to mask?Watch it!1 out of 1 found this helpful.Was this review helpful?Sign into vote.Permalink",0
Joker,It became my favorite movie,"I love films like ""a beautiful mind"" and ""shutter Island"" because it portrays mental illness in such a way that you actually learn about the suffering that mental illness creates.
Joker is another one of these movies, and for me Joker went to the top.
Drama at it's absolute finest.1 out of 1 found this helpful.Was this review helpful?Sign into vote.Permalink",0
Joker,A true masterpiece!,"I have notice a lot of people try to draw comprising which (in my view) are completely missed.
This is not a typical DC/superhero type movie. It has nothing to do with Heath Ledger. Would he be proud? Probably. He was brilliant in his own way; however he stared in a DC movie and was your typical Joker (having said that he executed it brilliantly).Now, this movie is different - it is a case study of mental illness. Very deep and heavy going, nonetheless accurate and beautiful in a way. It may as well be considered a movie on its own, without any connections with Gotham, the Joker character, the comic books etc etc. If anything - Taxi Driver (1976) and the King of Comedy (1982) are closer to it than any of the Batman or other DC shows you have seen in the past.Joaquin Phoenix is the best actor of his generation. By far and undoubtedly.
What he did in this film is remarkable. I left the cinema absolutely speechless and moved at the same time.
It is a masterpiece!",0
Joker,Brilliant and Grim Masterpiece,"In recent years, superhero movies have filled the theaters. This film is unlike any of them. Gritty and realistic it's label as dangerous by the media is well-deserved. This is not because of excessive violence but rather, it is because Arthur Fleck is such a relatable and sympathetic character for so many people.He's not a full-blown psychotic nor is he a calculated psychopath. He is a generally polite, lonely and isolated guy who is in that in between. He's healthy enough to work a job but not healthy enough to thrive or excel. His head is just barely above water, so to speak. His unraveling throughout the movie has less to do with a worsening illness like schizophrenia and more to do with the realistic actions of the society around him.By brilliantly using an accurate depiction of society's actions as a mechanism for his development, it creates a story that rings true. It also creates a deeply sympathetic and almost justified character. Unlike Heath Ledger's agent of chaos Joker, this Joker is fighting against a society that has genuinely failed and mistreated him (and so many others, as the ending shows).All in all, I would say this movie was a masterpiece. It explained a realistic and interesting backstory for a character who is really part of the fabric of American culture. It also highlighted a very overlooked segment of society and looked at real issues that they are facing.",0
Joker,Don't Smile,"Phenomenal movie, best I've seen in a long time, and stands next to The Dark Knight (The trilogy) not connected story wise, but connected atmospherically wise.Also please, SJWs and haters: don't write any more reviews. No one is reading them.1 out of 1 found this helpful.Was this review helpful?Sign into vote.Permalink",0
Joker,Anyone who disrespect's this film is a SJW lol,"I have seen so many negative reviews of this film. Seems like they are so butt hurt. It's the woke culture that's hates this. This is an amazing film, from the beginning to the end. The character development is outstanding. As a peace of art it is quality. As a super hero movie, it is amazing. Everyone who hates this film needs to find a safe place and write in their mood journal lol1 out of 1 found this helpful.Was this review helpful?Sign into vote.Permalink",0
Joker,Best Movie Ever Made,"This is, in my opinion, the greatest movie ever made. Everything about this movie is my new favourite thing from a movie. The story, the score, the cinematography and Joaquin.... holy crap Joaquin Phoenix. He's always been one of my favourite actors by now he's my favourite. This is easily the best acting I've seen in a film. All the supporting cast are amazing as well. This will for sure win oscars, and if Joaquin Phoenix doesn't win then they will have screwed him over again.1 out of 1 found this helpful.Was this review helpful?Sign into vote.Permalink",0
Joker,We live in a Society,"Well, I was writing a really long review, and I have put a lot of effort into it, but I accidentally fliped my phone screen and it just got deleted. Anyway, I really enjoyed the movie, regular joker was way better than a sexy joker in suicide squad. Also the movie starts off pretty slow, but trust me, it's worth the wait to find out the secrets of Joker. Long story short, Joker (2019) is a great movie and I highly recommend it to everyone with steel nerves, It's not for everyone because it's very depressing1 out of 1 found this helpful.Was this review helpful?Sign into vote.Permalink",0
Joker,First review on a movie ever,I never tough or even know how they do review on imdb until i wanted deeply to put my review on this movie i created imdb account just to put my review and never ever had the motivation to do it on all the other masterpiece i ve seen this isnt a movie this was something that manipulate all our pshycology it s been two days that i ve watched this movie and i still watching it in my head i even think to go watch it again what i never did before it s a movie that should be watched two to five times until we get it right1 out of 1 found this helpful.Was this review helpful?Sign into vote.Permalink,0
Joker,Why the long face?,"So many people want this movie to do bad but the truth is, this film is the best we've probably had in the last 10 years! Don't like joker? don't watch it but stop complaining about nonsense!1 out of 1 found this helpful.Was this review helpful?Sign into vote.Permalink",0
Joker,awesome,Outstanding performance by joaquin pheonix. Can be watched innfinite times1 out of 1 found this helpful.Was this review helpful?Sign into vote.Permalink,0
Joker,Decline and Fall,"Joker has managed to stir up a whirlwind of controversy, centring partly around the level of violence included but also on the use of ""that song"" on the soundtrack. But putting aside that flurry of commentary, what of the film itself?Man, this is a dark film! It's as much of an anti-superhero film as this year's ""Brightburn"". The Batman legacy has addressed the mental state of the protagonists before (both that of the hero and the villains). Here we have a real study of how a mentally unstable no-hoper can be pushed over the edge by bigotry, carelessness and government cut-backs.Indeed, there is something alarmingly prescient about the movie's plot line, watching this as we (in the UK) are in the month of possible (or as Boris Johnson would say, definite) Brexit madness!After reviewing ""Judy"" I wouldn't be the least surprised if I'd just seen the Best Actress award bagged (by Renée Zellweger). Now, with ""Joker"", surely Joachim Phoenix might bag his first (and well overdue in my book) Oscar. Although nominated before (for ""Gladiator"", ""Walk the Line"" and ""The Master"") he's never won. Here Phoenix's physical transformation into Arthur Fleck is SIMPLY EXTRAORDINARY. And the way he captures the (medically) induced fits of helpless laughter, ending in a sort of choking fit, is brilliant and replicated to a 'T' on multiple occasions.I loved ""You Were Never Really Here"", primarily due to Phoenix's pitch-perfect performance. And ""Joker"" reminded me very much of Lynne Ramsey's film: a disturbed loner, looking after his elderly mother; with violence meted out to wrong-doers. Joe is almost the yin to Arthur Fleck's yang: Joe is an invisible man who is very much present; Arthur is a very visible man who thinks he is invisible. There's even comment by Fleck towards the end of the film that sometimes he thinks he's 'not really there at all'! (A deliberate 'in' joke in reference to that film?)After some pretty poor ""pension grabs"" in recent years, culminating in the appalling career- nadir of ""Dirty Grandpa"" in 2016, Robert De Niro comes good with a fine performance as the idolised but thoughtless and cruel talk-show host Murray Franklin. It's very much a supporting role, but delivered with great aplomb.Also great again is ""Deadpool 2""'s Zazie Beetz (a great trivia answer for an actor with three 'z's' in the name). This angle of the story is deviously clever, and Zazie handles the various twists and turns brilliantly.Movie violence needs to be taken in context to both the film's story and to the movie's certificate. For those expecting a light and fluffy ""Avengers"" style of movie, they might be shocked by what they see. True that the film definitely pushes the boundaries of what I think is acceptable in a UK15-certificate film. ... I suspect there were HEATED discussions at the BBFC after this screening! The violence though seems comparable to some other 15's I've seen: a DIY-store drill scene in ""The Equalizer"" comes to mind.A particularly brutal scene is reminiscent of a climactic scene in ""Once Upon a Time... in Hollywood"", such that Quentin Tarantino might have just cause to appeal his 'UK18' certificate.You might argue about the level of violence that SHOULD be shown in a 15 certificate film. But I think the violence portrayed - given this is in the known context an origin story for a psychopathic killer - is appropriate. I personally found the Heath Ledger's Joker's ""pencil trick"" scene in ""The Dark Knight"" more disturbing, given it was a 12 certificate.I have less sympathy for the inclusion of ""Rock and Roll Part 2"" on the soundtrack.Where ""Hangover"" director Todd Phillips does recover some of this respect is in the quality of the script (co-written with Scott Silver) and the direction. It's misdirection without mis-direction! Some of the twists in the plot (no spoilers here!) I did not see coming, and certain aspects of the story (again no spoilers!) are left brilliantly (and chillingly) vague.Sure, it borrows heavily in story-line and mood from Martin Scorsese's ""Taxi Driver"". And I was also reminded of 1993's Joel Schumacher flick ""Falling Down"" where Michael Douglas is an ordinary man pushed to the edge and beyond by a series of life's trials. But if you want to criticise a film for ""not being 100% original"" then let's start at the top of the 2019 IMDB listings and keep going! I've also seen comment from some that criticises the somewhat clunky overlay of the Batman back-story into the script. I also understand that view but I didn't personally share it.Elsewhere I would not be surprised if the movie gets garlanded with technical Oscar nominations aplenty come January. The cinematography, by Phillips-regular Lawrence Sher, is exquisite in setting the grimy 70's tone. (I loved the retro Warner Brothers logo too). And both video and sound editing is top-notch. Not forgetting a sonorous cello-heavy soundtrack that perfectly suits the mood. Want to put a bet on which film might top the ""number of Oscar nominations"" list? This might not be a bad choice.Final thoughts: Dark and brooding, with a slow-burn start, this is a proper drama that might make action superhero fans fidgety. But I simply loved it, and would love to carve out the time to give it a re-watch. The Phoenix performance is extraordinary. Will this make my Top 10 of the year? Fingers to head, and pull the trigger.... it's a no-brainer.",0
Joker,Watch #JOKER At Your Own RISK!!!,"This movie will ruin your childhood. Almost (wink)
Poke your Moral, Bend your Truth.
Make you laugh when you are not supposed to!If you watch it, you will like it. (Mark my words)
If you like it, you are crazy. (yup)
If you Don't like it, who are you?Acting means #Joaquin_Phoenix
I am already hearing...""And the Oscar goes to....Ha HaHaHaHa HaH!""1 out of 1 found this helpful.Was this review helpful?Sign into vote.Permalink",0
Joker,Oscar-worthy. A very human movie.,"I saw Joker last night at the Studio Movie Grill in Marietta, GA. There were two police officers on hand, but it was a very calm and peaceful evening. The theater was completely full and there were a lot of people who clapped and even cried during the movie. However, not once did I ever fear for my safety or my life. Never once did I feel or sense there was going to be anarchy, chaos, or a riot after the movie. IT WAS JUST A MOVIE. Just like any other action movie with guns, violence, and killing in it (F&F, John Wick, etc., etc.). All in all, I thought 2019's Joker was a great movie. It was a very human movie. It show's a man who's been broken down, beaten, lied to, and mistreated his whole life. A man who feels isolated, alone, unwanted, and unloved in a system and society completely against him. Because of the way the film is portrayed and because of the incredible talent of Joaquin Phoenix, you can empathize and sympathize with his character. You feel sorry for him and all of the incredibly unjust bs he goes through. You may even find yourself wishing you could help him. Because of that, you can understand his descent into madness and the reason behind all of his characters' actions (not that they were wholly just or correct by any means). It gave depth and insight into the Joker's and Batman's (Bruce Wayne's) relationship and their history as a prequel movie. The ONLY things I can think of why certain groups of people might be against this movie are: 1) They don't like DC Comics or Batman. 2) They don't like Joaquin Phoenix as an actor. 3) They're afraid that the movie will empower self-righteous people who are fed-up with a corrupt government into taking action and causing Anarchy (like in the movie). 4) They think that grown adults don't have any common sense and/or general reasoning skills, can't distinguish between reality and fiction, and cannot control their own thoughts and actions.",0
Joker,Absolutely Brilliant! Exceeded all expectations!,"Joaquin Phoenix + no CGI + superb character development = A Masterpiece...
This movie is too good! Cinematic greatness!Yes, Heath Ledger did an amazing job with his portrayal of The Joker...
Phoenix completely re-invented the character in such a realistic manner...
Method acting, that's easily on par with many of the greatest actors in history!
Wow!!1 out of 1 found this helpful.Was this review helpful?Sign into vote.Permalink",0
